Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 07:21:00,Moran Family of Brands,11614,#222 - Mr. Transmission of Hoover AL,LIVE,http://mrtransmissionsouthbirm.com,205-267-4759,205-267-4759,205-315-4211,205-315-4211,2052674759,False,2053154211,PPC Not Found,2,https://www.mrtransmissionsouthbirm.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:21:23,Moran Family of Brands,14541,#218B - Mr. Transmission Milex of Murfreesboro TN,LIVE,http://mrtransmission-tn.net,615-348-5096,615-348-5096,615-669-6958,615-669-6958,6153485096,False,6156696958,PPC Not Found,2,https://www.mrtransmission-tn.net/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:21:44,Moran Family of Brands,14746,#199 - Mr. Transmission Milex of Charlotte NC,LIVE,http://transmissionrepaircharlotte.com,704-899-5984,704-899-5984,704-837-1402,704-837-1402,7048995984,False,7048371402,PPC Not Found,2,https://www.transmissionrepaircharlotte.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:22:05,Moran Family of Brands,16476,#349 - Mr. Transmission Chicago IL,LIVE,http://transmissionrepairschicago.com,773-309-4432,773-309-4432,773-920-3882,773-920-3882,7733094432,False,7739203882,PPC Not Found,2,https://www.transmissionrepairschicago.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:22:26,Moran Family of Brands,17501,#328 - Mr. Transmission of Mobile AL,LIVE,http://mrtransmissionrepairmobile.com,251-478-5234,251-478-5234,251-207-4212,251-207-4212,2512498017,True,2512074212,PPC Not Found,2,https://www.mrtransmissionrepairmobile.com/,301,200,209.17.116.160,ns3a.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:22:47,Moran Family of Brands,24467,#244 - Mr. Transmission Milex of Florence KY,LIVE,http://mrtransmission-milexflorence.com,859-488-6743,859-488-6743,859-379-6910,859-379-6910,8594886743,False,8593796910,PPC Not Found,2,https://www.mrtransmission-milexflorence.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:23:07,Moran Family of Brands,35194,#023 - Multistate Transmission of Waterford MI,LIVE,http://multistate-waterford.com,248-325-8982,248-325-8982,248-956-1831,248-956-1831,2483258982,False,2489561831,PPC Not Found,2,https://www.multistate-waterford.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:23:28,Moran Family of Brands,116118,#187A - Mr. Transmission of Louisville KY,LIVE,http://mrtransmissionlouisvillemetro.com,502-447-8586,502-447-8586,502-438-9464,502-438-9464,5023692087,True,5024389464,PPC Not Found,2,https://www.mrtransmissionlouisvillemetro.com/,301,200,209.17.116.160,ns3a.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:24:49,Moran Family of Brands,125159,#562 - Mr. Transmission of Roseville CA,LIVE,http://mrtransmissionrosevilleca.com,916-432-3788,916-432-3788,916-432-3777,916-432-3777,9164323788,False,9164323777,PPC Not Found,2,https://www.mrtransmissionrosevilleca.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:25:11,Moran Family of Brands,143028,#392B - Milex/Mr. Transmission Johnson City TN,LIVE,http://mrtrans-johnsoncity.com,423-716-6376,423-716-6376,423-453-3048,423-453-3048,4237166376,False,4234533048,PPC Not Found,2,https://www.mrtrans-johnsoncity.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:25:35,Moran Family of Brands,144458,#169C - Mr. Transmission Jacksonville FL,LIVE,http://mrtransmissionjacksonville.com,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,904-469-1895,904-469-1895,9044690250,False,9044691895,PPC Not Found,2,https://www.mrtransmissionjacksonville.com/,301,200,209.17.116.160,ns3a.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:26:57,Moran Family of Brands,157807,#341 - Mr. Transmission of Montgomery AL,LIVE,http://transmissionrepairmontgomery.com,334-523-8154,334-523-8154,334-523-0357,334-523-0357,3345238154,False,3345230357,PPC Not Found,2,https://www.transmissionrepairmontgomery.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
