Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-23 23:49:00,Massage Heights,327460,Massage Heights - Bradlee,LIVE,http://massageheights.com/locations/va/alexandria-va/bradlee,571-267-1748,571-267-1748,571-266-1851,571-266-1851,5712671748,False,5712661851,PPC Not Found,0,https://www.massageheights.com/locations/va/alexandria-va/bradlee,301,200,104.25.108.25,brad.ns.cloudflare.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 23:49:26,Massage Heights,327461,Massage Heights - Houston Vanderbilt,LIVE,http://massageheights.com/locations/tx/houston-tx/vanderbilt,281-968-8535,281-968-8535,281-299-0528,281-299-0528,2819688535,False,2812990528,PPC Not Found,0,https://www.massageheights.com/locations/tx/houston-tx/vanderbilt,301,200,104.25.108.25,brad.ns.cloudflare.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 23:49:50,Massage Heights,327462,Massage Heights - Idylwood,LIVE,http://massageheights.com/locations/va/dunn-loring-metro-va/idylwood,571-267-1918,571-267-1918,571-266-1840,571-266-1840,5712671918,False,5712661840,PPC Not Found,0,https://www.massageheights.com/locations/va/falls-church-va/idylwood,301,200,104.25.108.25,brad.ns.cloudflare.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 23:50:14,Massage Heights,327652,Massage Heights - Conroe Plaza,LIVE,http://massageheights.com/locations/tx/houston-tx/conroe-plaza,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,9362352966,False,9362022071,PPC Not Found,0,https://www.massageheights.com/locations/,301,200,104.25.109.25,brad.ns.cloudflare.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:50:36,Massage Heights,327811,Massage Heights - Sacramento,LIVE,http://massageheights.com/locations/ca/sacramento-ca/arden,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,9168001978,False,9162296854,PPC Not Found,0,https://www.massageheights.com/locations/ca/sacramento-ca/,301,200,104.25.108.25,brad.ns.cloudflare.com.,no,no,no,no,PPC Not Found,yes,yes,no
2018-10-23 23:50:57,Massage Heights,328133,Massage Heights - Kings Crossing,LIVE,http://massageheights.com/locations/tx/houston-tx/kings-crossing,832-412-4158,832-412-4158,281-318-6042,281-318-6042,8324124158,False,2813186042,PPC Not Found,0,https://www.massageheights.com/locations/tx/houston-tx/kings-crossing,301,200,104.25.108.25,brad.ns.cloudflare.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 23:51:21,Massage Heights,328135,Massage Heights - Parkway Village,LIVE,http://massageheights.com/locations/tx/houston-tx/parkway-village,346-888-4912,346-888-4912,281-810-9716,281-810-9716,3468884912,False,2818109716,PPC Not Found,0,https://www.massageheights.com/locations/tx/houston-tx/parkway-village,301,200,104.25.108.25,brad.ns.cloudflare.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 23:51:45,Massage Heights,328138,Massage Heights - Gunbarrel Road (Shops at Atrium),LIVE,http://massageheights.com/locations/tn/chattanooga-tn/gunbarrel-road,423-933-0200,423-933-0200,423-933-0200,423-933-0200,4238008451,False,4235098666,PPC Not Found,0,https://www.massageheights.com/locations/tn/chattanooga-tn/gunbarrel-road,301,200,104.25.108.25,brad.ns.cloudflare.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:52:08,Massage Heights,328193,Massage Heights - Edgewood,LIVE,http://massageheights.com/locations/ia/cedar-rapids-coralville-ia/edgewood,319-774-6397,319-774-6397,319-774-6397,319-774-6397,3195311359,False,3194238386,PPC Not Found,0,https://www.massageheights.com/locations/ia/cedar-rapids-coralville-ia/edgewood,301,200,104.25.108.25,brad.ns.cloudflare.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:52:32,Massage Heights,328242,Massage Heights - Stone Oak,LIVE,http://massageheights.com/locations/tx/san-antonio-tx/stone-oak,210-570-9803,210-570-9803,210-404-4256,210-404-4256,2105709803,False,2104044256,PPC Not Found,0,https://www.massageheights.com/locations/tx/san-antonio-tx/stone-oak,301,200,104.25.109.25,brad.ns.cloudflare.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
