Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 02:31:49,Deca Dental Group,24692,Cornerstone Dental (Flower Mound),LIVE,http://myflowermounddental.com,972.899.3499,972.899.3499,972.899.3499,972.899.3499,9726164127,False,9725908470,PPC Not Found,2,https://www.mycornerstonedentist.com/dentist-offices/flower-mound/?utm_medium=redirect&utm_source=www.cornerstonedentalfm.com,301,403,161.47.151.148,ns61.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:32:13,Deca Dental Group,26491,Ideal Dental | Plano,LIVE,http://myidealdental.com/locations/plano/,214.387.8800,214.387.8800,214.387.8800,214.387.8800,2145043765,False,2145043763,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/plano/,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:32:35,Deca Dental Group,26493,Ideal Dental | Garland,LIVE,http://myidealdental.com/locations/garland/,469.368.9889,469.368.9889,469.368.9889,469.368.9889,4697776739,False,4695223308,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/garland/,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:32:56,Deca Dental Group,37538,Cornerstone Dental & Orthodontics (Corinth/Hickory Creek),LIVE,http://cornerstonedentalhc.com,940.241.9415,940.241.9415,940.241.9415,940.241.9415,No DB Unpaid Number,9405804032,PPC Not Found,2,https://www.mycornerstonedentist.com/dentist-offices/corinth/?utm_medium=redirect&utm_source=www.cornerstonedentalhc.com,301,403,161.47.151.148,ns61.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:33:18,Deca Dental Group,37540,Sunnyvale Smiles,LIVE,http://sunnyvalesmiles.com,972.216.1871,972.216.1871,972.216.1871,972.216.1871,9726164133,False,9723304527,PPC Not Found,0,https://www.sunnyvalesmiles.com/,301,200,161.47.151.148,ns39.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:33:39,Deca Dental Group,37543,Milestone Dental Arlington,LIVE,http://milestonedental.net,817.635.6453,817.635.6453,817.635.6453,817.635.6453,No DB Unpaid Number,8173825492,PPC Not Found,2,https://www.milestonedental.com/dentist-offices/arlington/,301,200,161.47.151.148,ns57.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:34:06,Deca Dental Group,44861,Ideal Dental | Euless,LIVE,http://myidealdental.com/locations/euless/,817.571.3368,817.571.3368,817.571.3368,817.571.3368,8175000086,False,8177768070,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/euless/,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:34:27,Deca Dental Group,53359,Ideal Dental | University Park,LIVE,http://myidealdental.com/locations/university-park/,214.361.3550,214.361.3550,214.361.3550,214.361.3550,2145042321,False,2148430949,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/university-park/,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:34:48,Deca Dental Group,53360,Ideal Dental | Forney,LIVE,http://myidealdental.com/locations/forney/,972.552.2373,972.552.2373,972.552.2373,972.552.2373,9723729273,False,9723729324,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/forney/,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:35:08,Deca Dental Group,83650,Milestone Dental Carrollton,LIVE,http://milestonecarrollton.com,972.820.6453,972.820.6453,972.820.6453,972.820.6453,No DB Unpaid Number,9725877532,PPC Not Found,2,https://www.milestonedental.com/dentist-offices/carrollton/,301,200,161.47.151.148,ns57.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:35:31,Deca Dental Group,90289,Ideal Dental | Uptown,LIVE,http://myidealdental.com/locations/uptown/,214.522.4444,214.522.4444,214.522.4444,214.522.4444,2142162621,False,2145041989,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/uptown/,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:35:52,Deca Dental Group,100950,Ideal Smiles | Allen,LIVE,http://dentistallen.net,469.854.6220,469.854.6220,469.854.6220,469.854.6220,No DB Unpaid Number,4696194401,PPC Not Found,2,https://www.idealsmiles.com/dentist-offices/allen/?utm_medium=redirect&utm_source=utm_medium=idealsmilesallen.com,301,200,161.47.151.148,ns27.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:36:17,Deca Dental Group,115020,Ideal Dental | Fort Worth,LIVE,http://myidealdental.com/locations/fort-worth/,817.337.0021,817.337.0021,817.337.0021,817.337.0021,8173828816,False,8172445706,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/fort-worth/,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:36:38,Deca Dental Group,115414,Milestone Dental Keller,LIVE,http://milestonekeller.com,817.581.6453,817.581.6453,817.581.6453,817.581.6453,No DB Unpaid Number,8179536153,PPC Not Found,2,https://www.milestonedental.com/dentist-offices/keller/,301,200,161.47.151.148,ns57.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:37:01,Deca Dental Group,121363,Milestone Dental of Waxahachie,LIVE,http://waxahachiedentist.net,972.923.0900,972.923.0900,972.923.0900,972.923.0900,No DB Unpaid Number,9724680930,PPC Not Found,2,https://www.milestonedental.com/dentist-offices/waxahachie/,301,200,161.47.151.148,ns57.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:37:25,Deca Dental Group,128250,Midway Crossing Dental,LIVE,http://midwaycrossingdental.com,214.351.0070,214.351.0070,214.351.0070,214.351.0070,No DB Unpaid Number,2144491993,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/midway-crossing/?utm_medium=redirect&utm_source=www.midwaycrossingdental.com&utm_content=Midway%20Crossing%20Dental,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:37:48,Deca Dental Group,146291,Frisco Center Dental,LIVE,http://friscocenterdental.com,972.377.5990,972.377.5990,972.377.5990,972.377.5990,No DB Unpaid Number,9726164115,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/frisco/?utm_medium=redirect&utm_source=www.friscocenterdental.com&utm_content=Frisco%20Center%20Dental,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 02:38:09,Deca Dental Group,163769,Ideal Dental | Southlake,LIVE,http://myidealdental.com/locations/southlake/,817.421.9999,817.421.9999,817.421.9999,817.421.9999,8176319627,False,8179974290,PPC Not Found,0,https://www.myidealdental.com/dentist-offices/southlake/,301,200,161.47.151.148,ns29.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
