Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 03:53:46,Stratus Building Solutions,19361,Stratus Building Solutions of Nashville,LIVE,http://stratusnashville.com,615-237-5271,615-237-5271,615-237-5300,615-237-5300,6152375271,False,6152375300,PPC Not Found,2,https://www.stratusnashville.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 03:54:08,Stratus Building Solutions,329609,Stratus Building Solutions of Phoenix,LIVE,http://stratusphoenix.com,602-399-7060,602-399-7060,602-730-7609,602-730-7609,6023997060,False,6027307609,PPC Not Found,2,https://www.stratusphoenix.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 03:54:28,Stratus Building Solutions,329645,Stratus Building Solutions of Kansas,LIVE,http://stratusofkansascity.com,720-370-9500,720-370-9500,913-213-0388,913-213-0388,7203709500,False,9132130388,PPC Not Found,2,https://www.stratusofkansascity.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 03:54:49,Stratus Building Solutions,329646,Stratus Building Solutions of Los Angeles,LIVE,http://stratuslosangeles.com,213-255-3026,213-255-3026,213-403-3213,213-403-3213,2132553026,False,2134033213,PPC Not Found,2,https://www.stratuslosangeles.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 03:55:08,Stratus Building Solutions,329648,Stratus Building Solutions of Cleveland,LIVE,http://stratusofcleveland.com,440-746-3233,440-746-3233,440-863-3530,440-863-3530,4407463233,False,4408633530,PPC Not Found,2,https://www.stratusofcleveland.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 03:55:29,Stratus Building Solutions,329650,Stratus Building Solutions of Iowa,LIVE,http://stratusofiowa.com,720-381-2956,720-381-2956,515-207-3487,515-207-3487,7203812956,False,5152073487,PPC Not Found,2,https://www.stratusofiowa.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 03:55:50,Stratus Building Solutions,329651,Stratus Building Solutions of Sacramento,LIVE,http://stratusbuildingsolutions.com/master_office/sacramento,916-846-9285,916-846-9285,916-846-9285,916-846-9285,9168469285,False,No DB Paid Number,PPC Not Found,0,https://www.stratusbuildingsolutions.com/master_office/sacramento,301,200,67.227.185.32,ns1.hover.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 03:56:15,Stratus Building Solutions,329652,Stratus Building Solutions of Philadelphia,LIVE,http://stratusphiladelphiapa.com,215-874-4034,215-874-4034,215-664-7125,215-664-7125,2158744034,False,2156647125,PPC Not Found,2,https://www.stratusphiladelphiapa.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 03:56:35,Stratus Building Solutions,329656,Stratus Building Solutions of San Diego,LIVE,http://stratussandiego.com,858-391-6502,858-391-6502,858-215-6059,858-215-6059,8583916502,False,8582156059,PPC Not Found,2,https://www.stratussandiego.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 03:56:56,Stratus Building Solutions,329658,Stratus Building Solutions of San Jose,LIVE,http://stratusbuildingsolutions.com/master_office/san-jose,408-703-1055,408-703-1055,408-703-1055,408-703-1055,4087031055,False,No DB Paid Number,PPC Not Found,0,https://www.stratusbuildingsolutions.com/master_office/san-jose,301,200,67.227.185.32,ns1.hover.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
