Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-23 22:27:39,Mr. Electric,3392,Mr. Electric of Southwest Florida,LIVE,http://mrelectric-capecoral.com,239-829-4396,239-829-4396,888-394-8880,888-394-8880,2398294396,False,8883948880,PPC Not Found,2,https://www.mrelectric-capecoral.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-23 22:28:00,Mr. Electric,187807,Mr. Electric of Waukesha,LIVE,http://web.mrelectric.com/waukesha,262-314-8450,262-314-8450,262-314-4108,262-314-4108,2623148450,False,2623144108,PPC Not Found,0,https://web.mrelectric.com/waukesha/,301,200,162.223.12.199,edns86.ultradns.org.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 22:28:24,Mr. Electric,230357,Mr. Electric of Fairfax,LIVE,http://mrelectric-fairfax.com,571-234-6941,571-234-6941,571-234-6941,571-234-6941,7033490176,False,5712346941,PPC Not Found,2,https://www.mrelectric-fairfax.com/,301,200,209.17.116.160,ns3b.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-23 22:28:44,Mr. Electric,230359,Mr. Electric of Montgomery,LIVE,http://mrelectric-montgomery.com,240-200-4128,240-200-4128,240-200-4128,240-200-4128,2402005196,False,2402004128,PPC Not Found,2,https://www.mrelectric-montgomery.com/,301,200,209.17.116.160,ns3b.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-23 22:29:05,Mr. Electric,233402,Mr. Electric of Paola,LIVE,http://mrelectric.com/paola,888-667-7174,888-667-7174,888-572-1956,888-572-1956,8886677174,False,8885721956,PPC Not Found,0,https://mrelectric.com/paola,301,200,162.223.12.199,edns86.ultradns.org.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 22:29:31,Mr. Electric,233658,Mr. Electric of Central Kentucky,LIVE,http://web.mrelectric.com/central-kentucky,859-887-4500,859-887-4500,859-305-1079,859-305-1079,8598874500,False,8593051079,PPC Not Found,0,https://web.mrelectric.com/central-kentucky/,301,200,162.223.12.199,edns86.ultradns.org.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 22:30:00,Mr. Electric,235248,Mr. Electric of Chesapeake,LIVE,http://web.mrelectric.com/chesapeake,757-818-9653,757-818-9653,757-506-7933,757-506-7933,7578189653,False,7575067933,PPC Not Found,0,https://web.mrelectric.com/chesapeake/,301,200,162.223.12.199,edns86.ultradns.org.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 22:30:31,Mr. Electric,235331,Mr. Electric of Orange,LIVE,http://mrelectric-orange.com,949-392-5706,949-392-5706,949-391-1275,949-391-1275,9493925706,False,9493911275,PPC Not Found,2,https://www.mrelectric-orange.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-23 22:30:52,Mr. Electric,235450,Mr. Electric of Central Iowa,LIVE,http://web.mrelectric.com/central-iowa,515-650-9233,515-650-9233,515-218-9378,515-218-9378,5156509233,False,5152189378,PPC Not Found,0,https://web.mrelectric.com/central-iowa/,301,200,162.223.12.199,edns86.ultradns.org.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-23 22:31:22,Mr. Electric,236340,Mr. Electric of Central Michigan,LIVE,http://mrelectric-centralmichigan.com,989-546-5667,989-546-5667,989-317-2723,989-317-2723,9895465667,False,9893172723,PPC Not Found,2,https://www.mrelectric-centralmichigan.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
