Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 06:07:03,West Coast Dental,44295,West Coast Dental - Buena Park,LIVE,http://westcoastdental.com/locations/buena-park/,714-602-1467,714-602-1467,714-602-1467,714-602-1467,7146021467,False,No DB Paid Number,PPC Not Found,0,http://www.westcoastdental.com/locations/buena-park/,301,200,209.17.116.160,ns33.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 06:07:23,West Coast Dental,44296,West Coast Dental - Torrance (Magicland Dental Group),LIVE,http://magiclanddental.com,310-773-9781,310-773-9781,310-773-9785,310-773-9785,3107739781,False,3107739785,PPC Not Found,0,https://www.magiclanddental.com/,301,200,209.17.116.160,ns41.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-24 06:07:46,West Coast Dental,53826,West Coast Dental - Pico Rivera,LIVE,http://westcoastdental.com/locations/pico-rivera/,562-247-0482,562-247-0482,562-247-0482,562-247-0482,5622470482,False,No DB Paid Number,PPC Not Found,0,http://www.westcoastdental.com/locations/pico-rivera/,301,200,209.17.116.160,ns33.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 06:08:05,West Coast Dental,54242,West Coast Dental - Long Beach,LIVE,http://westcoastdental.com/locations/long-beach/,562-453-3409,562-453-3409,562-453-3409,562-453-3409,5624533409,False,No DB Paid Number,PPC Not Found,0,http://www.westcoastdental.com/locations/long-beach/,301,200,209.17.116.160,ns33.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 06:08:24,West Coast Dental,106802,West Coast Dental - 6th Street,LIVE,http://westcoastdental.com/locations/los-angeles-6th-street/,213-674-9767,213-674-9767,213-674-9767,213-674-9767,2136749767,False,No DB Paid Number,PPC Not Found,0,http://www.westcoastdental.com/locations/los-angeles-6th-street/,301,200,209.17.116.160,ns33.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 06:08:43,West Coast Dental,111988,West Coast Dental - Valencia (Canyon Dental Group),LIVE,http://canyondentalgroupvalencia.com,661-214-3713,661-214-3713,661-293-2479,661-293-2479,6612143713,False,6612932479,PPC Not Found,0,http://www.canyondentalgroupvalencia.com/,301,200,205.178.153.6,dns1.name-services.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 06:09:02,West Coast Dental,146280,West Coast Dental - Tacoma (Peak Dental of Tacoma),LIVE,http://peak-dental.com/locations/tacoma/,253-271-9734,253-271-9734,253-242-5970,253-242-5970,2532719734,False,2532425970,PPC Not Found,0,http://www.peak-dental.com/locations/tacoma/,301,200,209.17.116.160,ns27.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 06:09:23,West Coast Dental,146282,West Coast Dental - Lynnwood (Peak Dental of Lynnwood),LIVE,http://peak-dental.com/locations/lynnwood/,425-329-7259,425-329-7259,425-329-6778,425-329-6778,4253297259,False,4253296778,PPC Not Found,0,http://www.peak-dental.com/locations/lynnwood/,301,200,209.17.116.160,ns27.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 06:09:41,West Coast Dental,148538,West Coast Dental - Orange,LIVE,http://westcoastdental.com/locations/orange/,714-598-3923,714-598-3923,714-598-3923,714-598-3923,7145983923,False,No DB Paid Number,PPC Not Found,0,http://www.westcoastdental.com/locations/orange/,301,200,209.17.116.160,ns33.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 06:10:01,West Coast Dental,151099,West Coast Dental - Monrovia,LIVE,http://westcoastdental.com/locations/monrovia/,626-385-4936,626-385-4936,626-408-2919,626-408-2919,6263854936,False,6264082919,PPC Not Found,0,http://www.westcoastdental.com/locations/monrovia/,301,200,209.17.116.160,ns33.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 06:10:28,West Coast Dental,190199,West Coast Dental - Pomona,LIVE,http://westcoastdentalpomona.com,909-766-1922,909-766-1922,909-542-8928,909-542-8928,9097661922,False,9095428928,PPC Not Found,0,http://www.westcoastdentalpomona.com/,301,200,205.178.153.6,dns3.name-services.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 06:10:48,West Coast Dental,205090,West Coast Dental - Bellevue (Peak Dental of Bellevue),LIVE,http://peak-dental.com/locations/bellevue/,425-270-8906,425-270-8906,425-270-8348,425-270-8348,4252708906,False,4252708348,PPC Not Found,0,http://www.peak-dental.com/locations/bellevue/,301,200,209.17.116.160,ns27.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 06:11:07,West Coast Dental,254657,West Coast Dental - Corona,LIVE,http://westcoastdental.com/locations/corona/,951-531-9504,951-531-9504,951-527-7764,951-527-7764,9515319504,False,9515277764,PPC Not Found,0,http://www.westcoastdental.com/locations/corona/,301,200,209.17.116.160,ns33.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 06:11:26,West Coast Dental,272767,West Coast Dental - Riverside,LIVE,http://westcoastdental.com/locations/riverside/,951-465-6982,951-465-6982,951-465-6982,951-465-6982,9514656982,False,No DB Paid Number,PPC Not Found,0,http://www.westcoastdental.com/locations/riverside/,301,200,209.17.116.160,ns33.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,no,no
