Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 00:09:08,InterDent Inc.,103546,Gentle Dental North Meridian,LIVE,http://gdnorthmeridian.com,888-393-5410,888-393-5410,888-479-2775,888-479-2775,8883935410,False,8884792775,PPC Not Found,2,https://www.gdnorthmeridian.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 00:09:30,InterDent Inc.,103553,Interdent Marketpage - Seattle,LIVE,http://gentledentalseattlemetro.com,888-516-2395,888-516-2395,888-516-2395,888-516-2395,8884893374,False,2065189694,PPC Not Found,2,https://www.gentledentalseattlemetro.com/,301,200,209.17.116.160,ns3b.dns-host.com.,no,no,no,no,PPC Not Found,yes,yes,yes
2018-10-24 00:09:53,InterDent Inc.,116297,Interdent Marketpage - OKC,LIVE,http://gentledentaloklahomacity.com,888-483-9609,888-483-9609,405-322-5557,405-322-5557,8884839609,False,4053225557,PPC Not Found,2,https://www.gentledentaloklahomacity.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 00:10:14,InterDent Inc.,116348,Gentle Dental Westgate,LIVE,http://gdwestgate.com,405-352-0636,405-352-0636,405-757-4807,405-757-4807,4053520636,False,4057574807,PPC Not Found,2,https://www.gdwestgate.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 00:10:36,InterDent Inc.,117653,Gentle Dental Panama,LIVE,http://gdpanama.com,661-221-5511,661-221-5511,661-390-9454,661-390-9454,6612215511,False,6613909454,PPC Not Found,2,https://www.gdpanama.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 00:11:00,InterDent Inc.,117667,Gentle Dental Rosedale,LIVE,http://gdrosedale.com,661-360-1207,661-360-1207,661-349-7591,661-349-7591,6613601207,False,6613497591,PPC Not Found,2,https://www.gdrosedale.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 00:11:22,InterDent Inc.,117669,Gentle Dental Valley,LIVE,http://gdvalley.com,661-469-1017,661-469-1017,661-214-3734,661-214-3734,6614691017,False,6612143734,PPC Not Found,2,https://www.gdvalley.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 00:11:43,InterDent Inc.,117670,Gentle Dental Stockdale,LIVE,http://gdstockdale.com,661-214-3730,661-214-3730,661-390-9459,661-390-9459,6612143730,False,6613909459,PPC Not Found,2,https://www.gdstockdale.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 00:12:05,InterDent Inc.,117671,Gentle Dental Wible,LIVE,http://gdwible.com,661-390-9453,661-390-9453,661-544-1403,661-544-1403,6613909453,False,6615441403,PPC Not Found,2,https://www.gdwible.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 00:12:26,InterDent Inc.,117672,Gentle Dental Community San Francisco,LIVE,http://gdcommunitysanfrancisco.com,415-787-4272,415-787-4272,415-599-2202,415-599-2202,4157874272,False,4155992202,PPC Not Found,2,https://www.gdcommunitysanfrancisco.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
