Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 07:45:32,Lash Lounge,339757,The Lash Lounge - Allen,LIVE,http://thelashlounge.com/salons/allen,214.504.3961,214.504.3961,214.504.3961,214.504.3961,2145043961,False,No DB Paid Number,PPC Not Found,0,http://www.thelashlounge.com/salons/allen/,301,200,67.43.6.97,ns1.bluehost.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 07:45:56,Lash Lounge,339758,The Lash Lounge - Alliance,LIVE,http://thelashlounge.com/salons/alliance/,817.576.1187,817.576.1187,817.576.1187,817.576.1187,8175761187,False,6825931098,PPC Not Found,0,http://www.thelashlounge.com/salons/alliance/,301,200,67.43.6.97,ns2.bluehost.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 07:46:19,Lash Lounge,339759,The Lash Lounge - Ann Arbor,LIVE,http://thelashlounge.com/salons/ann-arbor/,734.365.7167,734.365.7167,734.365.7167,734.365.7167,7343657167,False,7343656348,PPC Not Found,0,http://www.thelashlounge.com/salons/ann-arbor/,301,200,67.43.6.97,ns2.bluehost.com.,yes,yes,no,no,PPC Not Found,no,no,no
2018-10-24 07:46:42,Lash Lounge,339760,The Lash Lounge - Carmel,LIVE,http://thelashlounge.com/salons/carmel/,317.868.2217,317.868.2217,317.868.2217,317.868.2217,3178682217,False,3175604435,PPC Not Found,0,http://www.thelashlounge.com/salons/carmel/,301,200,67.43.6.97,ns2.bluehost.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 07:47:04,Lash Lounge,339761,The Lash Lounge - Colleyville,LIVE,http://thelashlounge.com/salons/colleyville/,817.953.5079,817.953.5079,817.953.5079,817.953.5079,6822571915,False,6822574010,PPC Not Found,0,http://www.thelashlounge.com/salons/colleyville/,301,200,67.43.6.97,ns2.bluehost.com.,no,no,no,no,PPC Not Found,yes,no,no
2018-10-24 07:47:27,Lash Lounge,339763,The Lash Lounge - Dallas Park Cities,LIVE,http://thelashlounge.com/salons/dallas-park-cities/,817-442-5274,No Mobile Unpaid Numbers,817-442-5274,No Mobile Paid Numbers,2143800625,False,No DB Paid Number,PPC Not Found,0,http://www.thelashlounge.com/salons/dallas-park-cities/,301,404,67.43.6.97,ns1.bluehost.com.,no,no,no,no,PPC Not Found,no,no,no
2018-10-24 07:47:47,Lash Lounge,339764,The Lash Lounge - Memorial Green,LIVE,http://thelashlounge.com/salons/memorial-green/,713.597.5274,713.597.5274,713.597.5274,713.597.5274,7138931453,False,No DB Paid Number,PPC Not Found,0,http://www.thelashlounge.com/salons/memorial-green/,301,200,67.43.6.97,ns1.bluehost.com.,no,no,no,no,PPC Not Found,no,no,no
2018-10-24 07:48:09,Lash Lounge,339765,The Lash Lounge - Sandy Springs,LIVE,http://thelashlounge.com/salons/sandy-springs/,404.857.3796,404.857.3796,404.857.3796,404.857.3796,4048573796,False,4049208456,PPC Not Found,0,http://www.thelashlounge.com/salons/sandy-springs/,301,200,67.43.6.97,ns1.bluehost.com.,yes,yes,no,no,PPC Not Found,no,no,no
2018-10-24 07:48:32,Lash Lounge,339766,The Lash Lounge - Plano,LIVE,http://thelashlounge.com/salons/plano/,972.616.4205,972.616.4205,972.616.4205,972.616.4205,9726164205,False,4693310838,PPC Not Found,0,http://www.thelashlounge.com/salons/plano/,301,200,67.43.6.97,ns2.bluehost.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 07:48:54,Lash Lounge,339767,The Lash Lounge - Viera,LIVE,http://thelashlounge.com/salons/viera/,321.985.5274,321.985.5274,321.985.5274,321.985.5274,3213280523,False,3213289190,PPC Not Found,0,http://www.thelashlounge.com/salons/viera/,301,200,67.43.6.97,ns2.bluehost.com.,no,no,no,no,PPC Not Found,yes,no,no
2018-10-24 07:49:17,Lash Lounge,339768,The Lash Lounge - Southlake,LIVE,http://thelashlounge.com/salons/southlake/,817.527.5028,817.527.5028,817.527.5028,817.527.5028,8175275028,False,6822239526,PPC Not Found,0,http://www.thelashlounge.com/salons/southlake/,301,200,67.43.6.97,ns1.bluehost.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 07:49:40,Lash Lounge,339769,The Lash Lounge - San Antonio,LIVE,http://thelashlounge.com/salons/san-antonio/,210.591.8951,210.591.8951,210.591.8951,210.591.8951,2105918951,False,2102656504,PPC Not Found,0,http://www.thelashlounge.com/salons/san-antonio/,301,200,67.43.6.97,ns2.bluehost.com.,yes,yes,no,no,PPC Not Found,no,no,no
2018-10-24 07:50:02,Lash Lounge,339770,The Lash Lounge - Odessa,LIVE,http://thelashlounge.com/salons/odessa/,432.235.1010,432.235.1010,432.235.1010,432.235.1010,4322351010,False,No DB Paid Number,PPC Not Found,0,http://www.thelashlounge.com/salons/odessa/,301,200,67.43.6.97,ns2.bluehost.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 07:50:25,Lash Lounge,339771,The Lash Lounge - Lubbock,LIVE,http://thelashlounge.com/salons/lubbock/,806.370.6647,806.370.6647,806.370.6647,806.370.6647,8063706647,False,No DB Paid Number,PPC Not Found,0,http://www.thelashlounge.com/salons/lubbock/,301,200,67.43.6.97,ns1.bluehost.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 07:50:49,Lash Lounge,339772,The Lash Lounge - Flower Mound,LIVE,http://thelashlounge.com/salons/flower-mound/,972.853.8755,972.853.8755,972.853.8755,972.853.8755,9728538755,False,4692499818,PPC Not Found,0,http://www.thelashlounge.com/salons/flower-mound/,301,200,67.43.6.97,ns1.bluehost.com.,yes,yes,no,no,PPC Not Found,no,no,no
2018-10-24 07:51:12,Lash Lounge,348178,The Lash Lounge - Plano Preston Towne Crossing,LIVE,http://thelashlounge.com/salons/plano-preston-tc/,817-442-5274,No Mobile Unpaid Numbers,817-442-5274,No Mobile Paid Numbers,4692622689,False,4692620074,PPC Not Found,0,http://www.thelashlounge.com/salons/plano-preston-tc/,301,404,67.43.6.97,ns2.bluehost.com.,no,no,no,no,PPC Not Found,no,no,no
2018-10-24 07:51:32,Lash Lounge,348778,The Lash Lounge - Coppell,LIVE,http://thelashlounge.com/salons/coppell,817.968.5274,817.968.5274,817.968.5274,817.968.5274,6822140073,False,No DB Paid Number,PPC Not Found,0,http://www.thelashlounge.com/salons/coppell/,301,200,67.43.6.97,ns1.bluehost.com.,no,no,no,no,PPC Not Found,yes,no,no
2018-10-24 07:51:56,Lash Lounge,349759,The Lash Lounge - Overland Park,LIVE,http://thelashlounge.com/salons/overland-park/,913.270.0710,913.270.0710,913.270.0710,913.270.0710,9132130453,False,No DB Paid Number,PPC Not Found,0,http://www.thelashlounge.com/salons/overland-park/,301,200,67.43.6.97,ns2.bluehost.com.,no,no,no,no,PPC Not Found,yes,no,no
